"geoid","ntacode","ntaname","lat","lon"
"360610146013","MN32","Yorkville",40.777349672198,-73.9535932149319
"360610317043","MN25","Battery Park City-Lower Manhattan",40.7089663132096,-74.0159856560924
"360050235023","BX41","Mount Hope",40.8514682613141,-73.9035621132058
"360050403041","BX28","Van Cortlandt Village",40.8681262347443,-73.8961806543742
"360470508041","BK42","Flatbush",40.6536626913932,-73.9638962984513
"360050175005","BX14","East Concourse-Concourse Village",40.8304508239542,-73.9131945719397
"360050179012","BX14","East Concourse-Concourse Village",40.8358954005827,-73.9156399262826
"360050181013","BX14","East Concourse-Concourse Village",40.8329431371329,-73.9158655842252
"360050195003","BX63","West Concourse",40.8325863413487,-73.9214411155806
"360050245022","BX36","University Heights-Morris Heights",40.8544346356933,-73.9125384215047
"360050267012","BX28","Van Cortlandt Village",40.869735822996,-73.9025484584338
"360050274020","BX10","Pelham Bay-Country Club-City Island",40.8445257720601,-73.8148820587463
"360610072005","MN20","Murray Hill-Kips Bay",40.7447791834666,-73.9798587936521
"360610080003","MN20","Murray Hill-Kips Bay",40.7470383343817,-73.9782123703878
"360610088007","MN19","Turtle Bay-East Midtown",40.7479778957214,-73.9708974829802
"360610090006","MN19","Turtle Bay-East Midtown",40.753160228997,-73.9712385279516
"360610118006","MN31","Lenox Hill-Roosevelt Island",40.7635527328673,-73.9606531154942
"360850198003","SI01","Annadale-Huguenot-Prince's Bay-Eltingville",40.5202328218247,-74.2006626101413
"360610192003","MN34","East Harlem North",40.7984042671495,-73.9306665885372
"360610032005","MN22","East Village",40.7234684773237,-73.9839067943433
"360610213031","MN06","Manhattanville",40.817009849802,-73.9528551691069
"360850277061","SI24","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill",40.592917086661,-74.1599716706007
"360850291035","SI05","New Springville-Bloomfield-Travis",40.5953922580339,-74.1651552289862
"360850291043","SI05","New Springville-Bloomfield-Travis",40.6128970091138,-74.1616571837869
"360610159003","MN14","Lincoln Square",40.7798284972171,-73.9872504380283
"360850277053","SI24","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill",40.5857089863785,-74.1594786630351
"360850303012","SI12","Mariner's Harbor-Arlington-Port Ivory-Graniteville",40.61870072171,-74.1522730547306
"360850303022","SI12","Mariner's Harbor-Arlington-Port Ivory-Graniteville",40.6220541009398,-74.1624971392216
"360810775003","QN60","Kew Gardens",40.7106799481886,-73.8298616986776
"360810863002","QN51","Murray Hill",40.7622503609145,-73.8199124483267
"360050300004","BX10","Pelham Bay-Country Club-City Island",40.8545913952156,-73.8294558200296
"360050430003","BX62","Woodlawn-Wakefield",40.8933029946569,-73.8527601835992
"360050442005","BX62","Woodlawn-Wakefield",40.9029975086839,-73.8476194802572
"360610081002","MN13","Hudson Yards-Chelsea-Flatiron-Union Square",40.7410676668424,-73.9997081937139
"360810373001","QN27","East Elmhurst",40.7602316728712,-73.8622629015618
"360470356023","BK23","West Brighton",40.5778727320547,-73.9688034751307
"360610074002","MN17","Midtown-Midtown South",40.7464820465765,-73.9828485318181
"360610150011","MN40","Upper East Side-Carnegie Hill",40.7798600524847,-73.9584886199645
"360811377004","QN42","Oakland Gardens",40.7439328602789,-73.7490167559198
"360610044001","MN50","Stuyvesant Town-Cooper Village",40.7337228646357,-73.9791251762566
"360050340004","BX07","Bronxdale",40.866664514345,-73.8625123227768
"360470423003","BK78","Bushwick South",40.6993208678817,-73.9253051720826
"360050423003","BX43","Norwood",40.8748452048206,-73.8782752543481
"360050397002","BX06","Belmont",40.8632796000022,-73.8898496821497
"360810526002","QN08","St. Albans",40.6961483261634,-73.7594126407343
"360610291003","MN01","Marble Hill-Inwood",40.8632632756618,-73.9218739086528
"360050087004","BX33","Longwood",40.820326393046,-73.8970360471568
"360050302003","BX13","Co-op City",40.8610391666585,-73.8258906398645
"360050285004","BX29","Spuyten Duyvil-Kingsbridge",40.8854732703725,-73.9021510895966
"360050394002","BX44","Williamsbridge-Olinville",40.887207970795,-73.8624854674088
"360050404001","BX44","Williamsbridge-Olinville",40.8857213024073,-73.8499327987189
"360050295002","BX29","Spuyten Duyvil-Kingsbridge",40.8865080194613,-73.9061736756858
"360050462021","BX13","Co-op City",40.8844919440346,-73.8280277663021
"360050394004","BX44","Williamsbridge-Olinville",40.8854440062565,-73.8634599544778
"360050283002","BX29","Spuyten Duyvil-Kingsbridge",40.8840700470422,-73.9000659911946
"360050297003","BX29","Spuyten Duyvil-Kingsbridge",40.8843782104581,-73.9133760328557
"360050295004","BX29","Spuyten Duyvil-Kingsbridge",40.8825476138825,-73.9101423183018
"360050281003","BX28","Van Cortlandt Village",40.8835204168295,-73.88905362291
"360470856001","BK91","East Flatbush-Farragut",40.6501610341547,-73.9441772000943
"360810997032","QN47","Ft. Totten-Bay Terrace-Clearview",40.7841699018575,-73.774027795081
"360470279003","BK35","Stuyvesant Heights",40.6893926266108,-73.9392683058194
"360810098001","QN55","South Ozone Park",40.6861521837953,-73.8288169137274
"360610022013","MN28","Lower East Side",40.7190890850851,-73.9814317752158
"360050462018","BX13","Co-op City",40.8739401798698,-73.8318359334536
"360050421003","BX43","Norwood",40.8813271170483,-73.881947745331
"360050289001","BX29","Spuyten Duyvil-Kingsbridge",40.8783327058204,-73.9062379290212
"360050378001","BX44","Williamsbridge-Olinville",40.8807605648172,-73.8660752058779
"360050419004","BX43","Norwood",40.8765788165102,-73.8828862430201
"360050289002","BX29","Spuyten Duyvil-Kingsbridge",40.8788265321495,-73.9069411677038
"360050386007","BX03","Eastchester-Edenwald-Baychester",40.8771977999814,-73.8495854654282
"360050429022","BX43","Norwood",40.8779596313599,-73.8743898326662
"360050382001","BX44","Williamsbridge-Olinville",40.8774807442802,-73.8568181409036
"360470333001","BK63","Crown Heights South",40.6661320045729,-73.9397154060582
"360470506002","BK42","Flatbush",40.6495161123561,-73.9655073000509
"360050279005","BX28","Van Cortlandt Village",40.8847081326589,-73.8947743827804
"360050420001","BX44","Williamsbridge-Olinville",40.8937992068072,-73.860238321192
"360050342001","BX31","Allerton-Pelham Gardens",40.8704432104447,-73.8599602152072
"360470377003","BK35","Stuyvesant Heights",40.6826224470803,-73.9199061173036
"360610044008","MN50","Stuyvesant Town-Cooper Village",40.7327581339808,-73.9801135294325
"360050016003","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8226035708398,-73.8567911585079
"360050336005","BX07","Bronxdale",40.8672755904408,-73.8698379578488
"360050372001","BX44","Williamsbridge-Olinville",40.8735411568506,-73.8620299891152
"360050370003","BX44","Williamsbridge-Olinville",40.8741140181484,-73.8597346735764
"360050419003","BX43","Norwood",40.8740899996821,-73.8803487125709
"360050425007","BX43","Norwood",40.8727107061163,-73.8786358543468
"360050425005","BX43","Norwood",40.8720792982445,-73.875996466092
"360610307002","MN01","Marble Hill-Inwood",40.8711837334357,-73.9165450721183
"360050267013","BX28","Van Cortlandt Village",40.8689009373243,-73.8999460848584
"360470185014","BK68","Fort Greene",40.6937742969219,-73.9743909801144
"360610088006","MN19","Turtle Bay-East Midtown",40.7490143188879,-73.9713379919721
"360610149005","MN14","Lincoln Square",40.7706158743259,-73.9812407982202
"360050235013","BX41","Mount Hope",40.8531576388648,-73.9037310036622
"360050336001","BX07","Bronxdale",40.8705828372661,-73.868883780447
"360050342002","BX31","Allerton-Pelham Gardens",40.8675499650745,-73.8600539649182
"360050344002","BX31","Allerton-Pelham Gardens",40.869483174779,-73.8570913413717
"360050267011","BX28","Van Cortlandt Village",40.8693995022248,-73.9011295632653
"360050415006","BX05","Bedford Park-Fordham North",40.8686664279101,-73.8826578749213
"360050407022","BX05","Bedford Park-Fordham North",40.8681133290902,-73.886167304496
"360050340002","BX07","Bronxdale",40.8687209886016,-73.8629102256422
"360050405013","BX05","Bedford Park-Fordham North",40.8681195345138,-73.8897435251612
"360050263005","BX30","Kingsbridge Heights",40.867047534743,-73.9027927652787
"360050326001","BX31","Allerton-Pelham Gardens",40.8625946028307,-73.8570286625774
"360610293003","MN01","Marble Hill-Inwood",40.8664008220485,-73.921551747829
"360050360002","BX31","Allerton-Pelham Gardens",40.8663979182609,-73.8451513295079
"360610155003","MN14","Lincoln Square",40.778632037596,-73.9863861336376
"360050209003","BX63","West Concourse",40.8428015867307,-73.9141628176123
"360850074001","SI14","Grasmere-Arrochar-Ft. Wadsworth",40.5951429972228,-74.0676497463787
"360610291002","MN01","Marble Hill-Inwood",40.8661940449584,-73.923752320015
"360050336002","BX07","Bronxdale",40.866003199132,-73.868913555338
"360050265004","BX30","Kingsbridge Heights",40.865068577153,-73.900416484306
"360050332022","BX07","Bronxdale",40.8633855904664,-73.8679253887333
"360050326002","BX31","Allerton-Pelham Gardens",40.8632569059119,-73.8543449929204
"360050318001","BX31","Allerton-Pelham Gardens",40.8641644945125,-73.8514745998641
"360050316001","BX31","Allerton-Pelham Gardens",40.8632396595233,-73.8487601154323
"360050314001","BX31","Allerton-Pelham Gardens",40.8631020173382,-73.8458437041617
"360050263001","BX30","Kingsbridge Heights",40.8632979066523,-73.9053571861349
"360050399013","BX05","Bedford Park-Fordham North",40.8629168300301,-73.8915263792856
"360050399011","BX05","Bedford Park-Fordham North",40.8629804089182,-73.8952851791415
"360050257001","BX36","University Heights-Morris Heights",40.8600413481529,-73.9146764155536
"360050239001","BX40","Fordham South",40.8613561766986,-73.9010506064063
"360050237031","BX40","Fordham South",40.8609924513923,-73.8990056973478
"360810140001","QN60","Kew Gardens",40.7030344624779,-73.8279242073731
"360610126008","MN31","Lenox Hill-Roosevelt Island",40.7666809428319,-73.9583663237214
"360610154006","MN32","Yorkville",40.7796220774741,-73.9489213882528
"360050356001","BX03","Eastchester-Edenwald-Baychester",40.8692632777567,-73.8401520946404
"360050403043","BX28","Van Cortlandt Village",40.8672396549399,-73.8942342286683
"360050069003","BX34","Melrose South-Mott Haven North",40.8219425625436,-73.9186240113063
"360610283004","MN35","Washington Heights North",40.8598288203186,-73.927701436938
"360050387001","BX06","Belmont",40.8590402405261,-73.889424187649
"360050239004","BX40","Fordham South",40.8592933455889,-73.9041257978948
"360050253002","BX30","Kingsbridge Heights",40.8596377236067,-73.9053777846868
"360050239006","BX40","Fordham South",40.8591779237554,-73.9017805684539
"360050284001","BX37","Van Nest-Morris Park-Westchester Square",40.8493062286108,-73.8387735374258
"360050330002","BX07","Bronxdale",40.8587368998304,-73.8656054878258
"360610279005","MN35","Washington Heights North",40.8580020208341,-73.9324805149357
"360810934022","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel",40.5767390197742,-73.8409679989771
"360050263004","BX30","Kingsbridge Heights",40.8651602657711,-73.905287474161
"360810025003","QN68","Queensbridge-Ravenswood-Long Island City",40.7550261240345,-73.9426283722893
"360810437021","QN25","Corona",40.7371586975192,-73.8577938254606
"360050296001","BX49","Pelham Parkway",40.8559745033427,-73.8441444934287
"360610275001","MN35","Washington Heights North",40.8548237202128,-73.9405047019579
"360610277004","MN35","Washington Heights North",40.8562970216967,-73.9277113437893
"360050245021","BX36","University Heights-Morris Heights",40.8555621994219,-73.9136016540383
"360050391006","BX06","Belmont",40.8547383310153,-73.8869308090314
"360050389004","BX06","Belmont",40.8550001738246,-73.8835153679722
"360050241003","BX41","Mount Hope",40.8535892455806,-73.9057753565382
"360050385004","BX01","Claremont-Bathgate",40.8543977908951,-73.8932094884384
"360050379001","BX41","Mount Hope",40.8506870358949,-73.8986076792749
"360050217002","BX36","University Heights-Morris Heights",40.8495166049931,-73.9127308068055
"360470510022","BK42","Flatbush",40.6492560988376,-73.9617082796529
"360850291041","SI05","New Springville-Bloomfield-Travis",40.6174764769736,-74.1640047915827
"360050147021","BX01","Claremont-Bathgate",40.8370888448531,-73.9043417485204
"360811435001","QN46","Bayside-Bayside Hills",40.7537760457606,-73.770117112602
"360470902005","BK81","Brownsville",40.6677981619423,-73.914629455239
"360050395001","BX01","Claremont-Bathgate",40.8528811165599,-73.8950866222808
"360050228001","BX49","Pelham Parkway",40.8521275081313,-73.8634911499323
"360050391001","BX06","Belmont",40.8522045604781,-73.8851779402847
"360050243001","BX36","University Heights-Morris Heights",40.8528986840496,-73.9092435362278
"360050245011","BX36","University Heights-Morris Heights",40.8523962252638,-73.9142605633733
"360470874012","BK60","Prospect Lefferts Gardens-Wingate",40.6589958228372,-73.9383306589475
"360610269006","MN35","Washington Heights North",40.852739310749,-73.9303206879904
"360050250002","BX49","Pelham Parkway",40.8513838391886,-73.8577534415146
"360050375042","BX17","East Tremont",40.8496956698724,-73.8929358615104
"360050230001","BX37","Van Nest-Morris Park-Westchester Square",40.8494021206285,-73.8673838938307
"360050216022","BX46","Parkchester",40.8364031664135,-73.8614769845583
"360470866002","BK96","Rugby-Remsen Village",40.6546540479753,-73.9263178464377
"360810884002","QN57","Lindenwood-Howard Beach",40.6625857456742,-73.8385980847692
"360610014012","MN28","Lower East Side",40.7149844389492,-73.9854641983332
"360850291034","SI05","New Springville-Bloomfield-Travis",40.5995844917031,-74.1651991067568
"360850170121","SI01","Annadale-Huguenot-Prince's Bay-Eltingville",40.5572556974959,-74.1721437596307
"360810034001","QN53","Woodhaven",40.6855741162418,-73.8553773031238
"360050215013","BX36","University Heights-Morris Heights",40.8482492055016,-73.9198459162081
"360610269002","MN35","Washington Heights North",40.8505519092653,-73.9300626338639
"360610265005","MN36","Washington Heights South",40.8502302462568,-73.9391012692835
"360050235021","BX41","Mount Hope",40.849629726343,-73.9043179239093
"360050516003","BX10","Pelham Bay-Country Club-City Island",40.8449269320113,-73.7839356899287
"360050395003","BX01","Claremont-Bathgate",40.8483232952732,-73.8973799814514
"360610175002","MN12","Upper West Side",40.7904013977745,-73.9783824157716
"360610127005","MN15","Clinton",40.7625730815232,-73.9877521123225
"360050373002","BX17","East Tremont",40.848317365332,-73.8898072230397
"360050215022","BX36","University Heights-Morris Heights",40.8473931446439,-73.9157794731609
"360050233021","BX41","Mount Hope",40.8484415286168,-73.9043257286396
"360050215023","BX36","University Heights-Morris Heights",40.8471544922586,-73.9175799389277
"360050266024","BX10","Pelham Bay-Country Club-City Island",40.8476039473159,-73.827864365839
"360050254002","BX37","Van Nest-Morris Park-Westchester Square",40.847313870166,-73.851317532816
"360050274012","BX10","Pelham Bay-Country Club-City Island",40.8454853038542,-73.8212080264528
"360610255002","MN36","Washington Heights South",40.8469512939821,-73.9411375697729
"360050363006","BX17","East Tremont",40.8464164938027,-73.882743275556
"360050232002","BX37","Van Nest-Morris Park-Westchester Square",40.8466157040033,-73.8651955571162
"360610263002","MN36","Washington Heights South",40.8469889909889,-73.936241678403
"360610263004","MN36","Washington Heights South",40.8460255960626,-73.9390496673288
"360050371002","BX17","East Tremont",40.8456177941544,-73.8884146376907
"360610263003","MN36","Washington Heights South",40.8450797677727,-73.9376519417774
"360050363001","BX17","East Tremont",40.8456150499506,-73.8804822433189
"360610261007","MN36","Washington Heights South",40.8439011958842,-73.9349230797498
"360610255004","MN36","Washington Heights South",40.8434665008939,-73.9421477472071
"360610040004","MN22","East Village",40.7289865,-73.9858435
"360050358003","BX03","Eastchester-Edenwald-Baychester",40.8753803976564,-73.8424077782808
"360610070006","MN20","Murray Hill-Kips Bay",40.7439362537602,-73.9749351731096
"360610139001","MN15","Clinton",40.7688545618357,-73.9868884931278
"360050361005","BX17","East Tremont",40.8438183288383,-73.878791937481
"360050229022","BX41","Mount Hope",40.8442005155117,-73.9062310314191
"360050211002","BX26","Highbridge",40.8424338419924,-73.9234237826905
"360050209002","BX63","West Concourse",40.8431535658457,-73.9150212809264
"360610253002","MN36","Washington Heights South",40.8432256380182,-73.9372728599744
"360050274013","BX10","Pelham Bay-Country Club-City Island",40.8405857246044,-73.8223438290871
"360050240001","BX37","Van Nest-Morris Park-Westchester Square",40.8412939993597,-73.8674903722435
"360050365021","BX17","East Tremont",40.8417605247387,-73.8868459755811
"360050264004","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8423137426021,-73.8352107611969
"360050197002","BX63","West Concourse",40.8354723675001,-73.9199091803861
"360050274021","BX10","Pelham Bay-Country Club-City Island",40.839567724384,-73.8174641248721
"360050361002","BX17","East Tremont",40.8415863115674,-73.8809032812961
"360810253011","QN31","Hunters Point-Sunnyside-West Maspeth",40.7456274496993,-73.9172533246507
"360810919001","QN23","College Point",40.7744410351092,-73.8466276151503
"360050160003","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8275542429028,-73.8149744688519
"360050016002","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8163329181251,-73.8598803795321
"360050200003","BX37","Van Nest-Morris Park-Westchester Square",40.8415532837729,-73.8477999207441
"360050367002","BX17","East Tremont",40.8404119495882,-73.8901558228331
"360050216021","BX46","Parkchester",40.8397742666993,-73.8635286588947
"360050264003","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8400571009675,-73.8346023008834
"360050216024","BX46","Parkchester",40.8368363937098,-73.8627556383396
"360050211003","BX26","Highbridge",40.8390793991173,-73.9243907059306
"360050184004","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8384793731771,-73.8317351367017
"360050177022","BX14","East Concourse-Concourse Village",40.8365337294398,-73.9076710730941
"360050169001","BX01","Claremont-Bathgate",40.8377049964476,-73.902729028154
"360050202002","BX59","Westchester-Unionport",40.8380425851043,-73.846816130386
"360050149002","BX35","Morrisania-Melrose",40.8327605361908,-73.9004462671576
"360050155001","BX75","Crotona Park East",40.8373217813661,-73.8888939852777
"360050274022","BX10","Pelham Bay-Country Club-City Island",40.847223710793,-73.8181851511751
"360050051003","BX39","Mott Haven-Port Morris",40.8149434052877,-73.9224854587547
"360610165005","MN12","Upper West Side",40.7835452220242,-73.9761874433393
"360050223003","BX63","West Concourse",40.8404171774296,-73.9147891783034
"360610059002","MN23","West Village",40.731491854196,-73.995901938403
"360610247003","MN36","Washington Heights South",40.8372162420759,-73.9456011316394
"360050179021","BX14","East Concourse-Concourse Village",40.8367915579454,-73.9129958773339
"360610243013","MN36","Washington Heights South",40.8373577345432,-73.9394343241684
"360050221022","BX63","West Concourse",40.8376395248102,-73.9160996026942
"360610247002","MN36","Washington Heights South",40.8359357811766,-73.9452872526809
"360050216012","BX08","West Farms-Bronx River",40.83574430758,-73.8643423012734
"360050184003","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8357424896558,-73.8303408270681
"360610241001","MN36","Washington Heights South",40.8351372916464,-73.9479931564041
"360050195001","BX63","West Concourse",40.8319130225947,-73.9226758034869
"360050062003","BX08","West Farms-Bronx River",40.8348628167438,-73.876013308052
"360050064002","BX08","West Farms-Bronx River",40.8333429958535,-73.8720271638443
"360050365022","BX17","East Tremont",40.8429433518234,-73.8887074278474
"360811367002","QN42","Oakland Gardens",40.7422952996889,-73.7620371068322
"360610028001","MN28","Lower East Side",40.7285962445575,-73.9770998162734
"360050160002","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8322601684067,-73.8204837665564
"360050177011","BX14","East Concourse-Concourse Village",40.8340630907905,-73.9120927906309
"360050181024","BX14","East Concourse-Concourse Village",40.8335513263687,-73.9177860676662
"360610237003","MN04","Hamilton Heights",40.8319616222164,-73.9478144316508
"360050157003","BX75","Crotona Park East",40.8316600574312,-73.8857185630365
"360050175003","BX14","East Concourse-Concourse Village",40.8313349473642,-73.9143447149231
"360050181021","BX14","East Concourse-Concourse Village",40.8321161105752,-73.9182741686218
"360050072003","BX55","Soundview-Bruckner",40.8323251474358,-73.8596604483993
"360050166001","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8304512876302,-73.8284423432467
"360050149003","BX35","Morrisania-Melrose",40.8309532489291,-73.9025439296642
"360050181022","BX14","East Concourse-Concourse Village",40.8309951842738,-73.9189506201832
"360050062005","BX08","West Farms-Bronx River",40.8307924429701,-73.8741562035817
"360050054003","BX08","West Farms-Bronx River",40.8296129816712,-73.8824998449602
"360610237001","MN04","Hamilton Heights",40.8296241530283,-73.9462592968738
"360050125002","BX35","Morrisania-Melrose",40.8294173351042,-73.8947519764972
"360050121012","BX35","Morrisania-Melrose",40.828485106401,-73.8897901418416
"360810797013","QN22","Flushing",40.752903164358,-73.8234768356054
"360610106021","MN31","Lenox Hill-Roosevelt Island",40.7619561488569,-73.9587968402457
"360050431006","BX43","Norwood",40.8827464629482,-73.8794356203645
"360610210004","MN34","East Harlem North",40.810783791461,-73.9357482132892
"360050078002","BX59","Westchester-Unionport",40.8281505811324,-73.8513292419023
"360050135001","BX35","Morrisania-Melrose",40.8274072262451,-73.9028015104443
"360050098003","BX59","Westchester-Unionport",40.8263423494847,-73.84576371712
"360050138001","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8216649123109,-73.8106390688558
"360050063003","BX63","West Concourse",40.8266439317197,-73.9246310423352
"360610236002","MN03","Central Harlem North-Polo Grounds",40.8262979727069,-73.9368550868329
"360050173003","BX14","East Concourse-Concourse Village",40.8260895452068,-73.9167444798039
"360050044002","BX55","Soundview-Bruckner",40.8265593406212,-73.8689300633868
"360050098002","BX59","Westchester-Unionport",40.8249225698803,-73.8478270219895
"360050127012","BX27","Hunts Point",40.8253712105602,-73.8933842595083
"360050061003","BX14","East Concourse-Concourse Village",40.8208322370619,-73.9238592752268
"360470020001","BK32","Sunset Park West",40.6488771661787,-74.0150543300007
"360470283001","BK35","Stuyvesant Heights",40.6959899763627,-73.9405844248925
"360470367002","BK79","Ocean Hill",40.6785812982822,-73.9047569243134
"360811032013","QN15","Far Rockaway-Bayswater",40.6091714376254,-73.752056803988
"360050212004","BX46","Parkchester",40.8351129857462,-73.8595345388398
"360050042003","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8250343972666,-73.8627686495726
"360050133001","BX35","Morrisania-Melrose",40.8240009650288,-73.9040312717069
"360610227001","MN04","Hamilton Heights",40.8233612939964,-73.948070272476
"360050042002","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8223186834675,-73.8650383504141
"360050159001","BX27","Hunts Point",40.822550244378,-73.8927694939342
"360050129012","BX33","Longwood",40.8222246904071,-73.9004140933953
"360050129011","BX33","Longwood",40.8229712380381,-73.8971050292639
"360050041001","BX39","Mott Haven-Port Morris",40.8102533172956,-73.9164636829596
"360050144002","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8234056777925,-73.8253570114672
"360610227003","MN04","Hamilton Heights",40.8224997801962,-73.94463052969
"360050069004","BX34","Melrose South-Mott Haven North",40.8226358857283,-73.9179444633394
"360810619002","QN21","Middle Village",40.7110234959724,-73.877846309361
"360610126002","MN31","Lenox Hill-Roosevelt Island",40.7689334800524,-73.9597332370194
"360050119004","BX27","Hunts Point",40.8221561344928,-73.8898743883828
"360050090004","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8220199324366,-73.8471522125125
"360050144006","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8213712044359,-73.82059442459
"360050115021","BX27","Hunts Point",40.8206759723403,-73.8867002557628
"360050069001","BX34","Melrose South-Mott Haven North",40.8212322068659,-73.9139104292661
"360050086001","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8219852381704,-73.8502990787072
"360050087005","BX33","Longwood",40.8215991937581,-73.8967131006184
"360610225005","MN04","Hamilton Heights",40.821775257943,-73.9512829931308
"360050067004","BX34","Melrose South-Mott Haven North",40.8205834504244,-73.9187504778458
"360050132004","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.818567092393,-73.8184872836081
"360050138002","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8204909984774,-73.8075711837575
"360610223021","MN06","Manhattanville",40.8202309040919,-73.957428632939
"360050086002","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8177362791497,-73.8493176694154
"360050090005","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8181469204997,-73.8462399066172
"360050093002","BX27","Hunts Point",40.8179758793136,-73.890669046307
"360470080003","BK32","Sunset Park West",40.6489753135539,-74.011432916147
"360810717011","QN18","Rego Park",40.7327345180271,-73.8584763673823
"360470806001","BK60","Prospect Lefferts Gardens-Wingate",40.6619363455574,-73.9448633220472
"360050067001","BX34","Melrose South-Mott Haven North",40.8187506364058,-73.9154911083517
"360050130001","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8192977517729,-73.8145433384553
"360810061003","QN70","Astoria",40.761649102575,-73.9212395065146
"360610212001","MN03","Central Harlem North-Polo Grounds",40.8153558443882,-73.9378278956085
"360050073003","BX34","Melrose South-Mott Haven North",40.8148518206615,-73.9109622174316
"360050043002","BX39","Mott Haven-Port Morris",40.8140850290403,-73.9181028848959
"360050004003","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.8069045946505,-73.8519797964577
"360050079004","BX34","Melrose South-Mott Haven North",40.8140659573462,-73.9058310574788
"360050118002","BX52","Schuylerville-Throgs Neck-Edgewater Park",40.8125740449487,-73.8082586821674
"360050002001","BX09","Soundview-Castle Hill-Clason Point-Harding Park",40.813963155078,-73.8608669006946
"360050083003","BX33","Longwood",40.8141291591999,-73.9019758972646
"360610213033","MN06","Manhattanville",40.8139760359384,-73.9521594293911
"360050041004","BX39","Mott Haven-Port Morris",40.812430186536,-73.9219363036084
"360610226001","MN03","Central Harlem North-Polo Grounds",40.8134161065566,-73.9432248351112
"360050037001","BX39","Mott Haven-Port Morris",40.8114309586997,-73.9122162879333
"360610238021","MN31","Lenox Hill-Roosevelt Island",40.7689246586865,-73.9433083901552
"360470417004","BK78","Bushwick South",40.6943209792652,-73.919086625898
"360810713063","QN17","Forest Hills",40.7254634507639,-73.8540650266673
"360050052002","BX55","Soundview-Bruckner",40.8270555718875,-73.8812028214466
"360610044002","MN50","Stuyvesant Town-Cooper Village",40.7328966330332,-73.9770632694045
"360471058041","BK93","Starrett City",40.6444357473131,-73.8840816434521
"360050043003","BX39","Mott Haven-Port Morris",40.8122497857892,-73.9172752234679
"360610213034","MN06","Manhattanville",40.8124365448058,-73.9523914354559
"360610226002","MN03","Central Harlem North-Polo Grounds",40.8121633159458,-73.9441403534615
"360050041002","BX39","Mott Haven-Port Morris",40.8112711394137,-73.9191126988811
"360610205001","MN09","Morningside Heights",40.8105769640111,-73.9651370234524
"360050093006","BX27","Hunts Point",40.8064117572445,-73.8828027714199
"360610257003","MN11","Central Harlem South",40.80694986811,-73.9553817027358
"360050285002","BX29","Spuyten Duyvil-Kingsbridge",40.8874896061288,-73.903172031147
"360050344001","BX31","Allerton-Pelham Gardens",40.8665867941269,-73.8571908699516
"360050413002","BX05","Bedford Park-Fordham North",40.8734812534063,-73.8860660790749
"360470085001","BK33","Carroll Gardens-Columbia Street-Red Hook",40.6767017727777,-74.0086104335451
"360610206001","MN03","Central Harlem North-Polo Grounds",40.8086319200059,-73.9395889515465
"360610208003","MN03","Central Harlem North-Polo Grounds",40.8083906795123,-73.9429276406935
"360050019001","BX39","Mott Haven-Port Morris",40.8062026550591,-73.9249413739762
"360610199001","MN09","Morningside Heights",40.8065531623227,-73.9682011872247
"360050025003","BX39","Mott Haven-Port Morris",40.8081701178063,-73.9217115235123
"360050027024","BX39","Mott Haven-Port Morris",40.8078693682232,-73.9149827455976
"360050025005","BX39","Mott Haven-Port Morris",40.8067306568595,-73.9218821080735
"360610220001","MN11","Central Harlem South",40.8058126292754,-73.9487763599643
"360610220004","MN11","Central Harlem South",40.8058254985542,-73.952910014467
"360610199003","MN09","Morningside Heights",40.8057958846641,-73.9636596679341
"360610201023","MN11","Central Harlem South",40.8046954806741,-73.957704856217
"360610195001","MN09","Morningside Heights",40.8040073663714,-73.9700124291094
"360610195003","MN09","Morningside Heights",40.8029540642998,-73.9657262439741
"360610152003","MN32","Yorkville",40.7799176912212,-73.9457004127932
"360050310001","BX31","Allerton-Pelham Gardens",40.8590117608643,-73.8354590425435
"360050332023","BX07","Bronxdale",40.8623186177947,-73.8699633258504
